customer_id,contract_type,monthly_charge,payment_method,start_date,end_date,subscription_type
CUST01814,Monthly,3251.98,UPI,2023-01-19,,Basic Plan
CUST01815,Monthly,1362.48,Debit Card,2022-09-17,2026-02-08,Basic Plan
CUST01816,Monthly,2380.45,Debit Card,2024-09-23,2026-05-03,Standard Plan
CUST01817,Annual,807.69,Net Banking,2021-08-18,,Standard Plan
CUST01818,Annual,4002.97,Debit Card,2022-07-10,,Basic Plan
CUST01819,Monthly,529.72,Net Banking,2024-04-23,,Premium Plan
CUST01820,Quarterly,1096.55,UPI,2023-04-06,2026-03-06,Standard Plan
CUST01821,Monthly,2747.88,Net Banking,2025-12-05,2026-08-04,Basic Plan
CUST01822,Quarterly,1338.7,Credit Card,2022-01-11,,Basic Plan
CUST01823,Monthly,2358.72,Auto Pay,2025-01-05,,Basic Plan
CUST01824,Annual,1676.08,Debit Card,2025-12-23,,Standard Plan
CUST01825,Monthly,1265.74,Debit Card,2022-07-30,,Standard Plan
CUST01826,Quarterly,1588.71,UPI,2024-01-23,,Standard Plan
CUST01827,Quarterly,720.74,Net Banking,2024-08-11,,Basic Plan
CUST01828,Monthly,435.59,Credit Card,2022-09-04,,Basic Plan
CUST01829,Monthly,1803.88,Debit Card,2022-03-14,,Standard Plan
CUST01830,Monthly,588.47,UPI,2022-04-01,,Basic Plan
CUST01831,Quarterly,1699.25,Debit Card,2024-11-24,,Premium Plan
CUST01832,Annual,4328.48,Credit Card,2023-05-19,,Premium Plan
CUST01833,Monthly,510.35,Auto Pay,2022-05-20,,Standard Plan
CUST01834,Annual,2787.9,Auto Pay,2022-07-10,,Basic Plan
CUST01835,Annual,2445.75,Net Banking,2021-10-14,,Standard Plan
CUST01836,Annual,3066.6,Net Banking,2023-10-28,,Standard Plan
CUST01837,Monthly,1454.04,Auto Pay,2023-03-01,2026-07-04,Basic Plan
CUST01838,Monthly,3030.7,UPI,2022-07-01,2026-07-31,Basic Plan
CUST01839,Monthly,1411.38,Credit Card,2025-05-07,,Premium Plan
CUST01840,Monthly,1827.69,Net Banking,2021-05-18,2026-03-31,Basic Plan
CUST01841,Annual,3889.17,UPI,2021-06-10,,Standard Plan
CUST01842,Monthly,4618.26,UPI,2023-04-02,2026-07-21,Standard Plan
CUST01843,Quarterly,2101.46,Debit Card,2025-05-07,,Standard Plan
CUST01844,Monthly,3971.27,UPI,2021-04-07,,Basic Plan
CUST01845,Monthly,796.73,UPI,2023-05-17,2026-08-25,Basic Plan
CUST01846,Quarterly,382.48,UPI,2022-08-10,,Basic Plan
CUST01847,Monthly,849.44,Credit Card,2024-01-29,,Standard Plan
CUST01848,Monthly,4439.74,Credit Card,2022-06-18,,Standard Plan
CUST01849,Monthly,3889.45,Auto Pay,2024-03-30,2026-04-07,Standard Plan
CUST01850,Monthly,599.41,Auto Pay,2025-10-03,2026-08-05,Basic Plan
CUST01851,Annual,4192.19,Auto Pay,2023-12-30,,Standard Plan
CUST01852,Annual,1840.91,Debit Card,2024-11-14,2026-07-06,Standard Plan
CUST01853,Monthly,1450.51,Net Banking,2023-09-08,2026-07-18,Basic Plan
CUST01854,Monthly,792.95,Auto Pay,2021-09-04,2026-02-08,Standard Plan
CUST01855,Quarterly,815.96,UPI,2021-06-17,,Premium Plan
CUST01856,Quarterly,3229.64,Credit Card,2022-11-02,2026-06-04,Standard Plan
CUST01857,Annual,4675.47,Auto Pay,2021-05-10,,Basic Plan
CUST01858,Quarterly,4228.75,Credit Card,2023-08-10,,Premium Plan
CUST01859,Monthly,2758.84,Credit Card,2021-06-01,,Basic Plan
CUST01860,Monthly,3078.37,Credit Card,2024-12-12,2026-05-20,Basic Plan
CUST01861,Monthly,2661.4,Debit Card,2025-05-12,,Premium Plan
CUST01862,Annual,4129.94,UPI,2025-02-26,,Basic Plan
CUST01863,Monthly,1145.61,Auto Pay,2022-04-30,2026-07-03,Standard Plan
CUST01864,Quarterly,3424.94,Credit Card,2021-12-27,,Standard Plan
CUST01865,Annual,2645.97,Auto Pay,2023-04-10,,Standard Plan
CUST01866,Quarterly,769.27,Debit Card,2022-04-02,2026-02-06,Standard Plan
CUST01867,Monthly,822.61,UPI,2021-01-07,,Standard Plan
CUST01868,Monthly,4092.39,Credit Card,2023-03-10,2026-05-24,Premium Plan
CUST01869,Quarterly,3010.36,Credit Card,2021-03-04,,Basic Plan
CUST01870,Quarterly,721.75,Net Banking,2022-10-25,,Basic Plan
CUST01871,Monthly,3486.98,Auto Pay,2022-01-17,,Premium Plan
CUST01872,Annual,4614.26,Debit Card,2025-10-01,,Premium Plan
CUST01873,Quarterly,3708.39,Net Banking,2024-06-02,,Premium Plan
CUST01874,Quarterly,655.47,Auto Pay,2021-06-27,,Premium Plan
CUST01875,Monthly,309.44,Auto Pay,2021-10-01,2026-07-16,Standard Plan
CUST01876,Quarterly,3699.98,Auto Pay,2022-07-21,,Standard Plan
CUST01877,Monthly,3887.85,UPI,2025-02-08,2026-06-30,Basic Plan
CUST01878,Monthly,1278.01,UPI,2023-09-11,,Standard Plan
CUST01879,Quarterly,2873.89,Credit Card,2023-04-15,,Basic Plan
CUST01880,Monthly,2572.39,Debit Card,2025-11-20,,Standard Plan
CUST01881,Quarterly,4343.79,Debit Card,2022-04-14,,Basic Plan
CUST01882,Monthly,4533.3,Debit Card,2021-01-27,2026-06-10,Standard Plan
CUST01883,Quarterly,3172.52,UPI,2023-04-03,,Standard Plan
CUST01884,Monthly,1587.87,UPI,2024-02-13,2026-08-29,Premium Plan
CUST01885,Monthly,581.5,Net Banking,2022-10-22,,Basic Plan
CUST01886,Quarterly,4292.46,Auto Pay,2024-04-13,,Standard Plan
CUST01887,Annual,4871.02,Credit Card,2023-03-19,,Basic Plan
CUST01888,Monthly,3485.9,Auto Pay,2025-10-30,2026-06-06,Basic Plan
CUST01889,Monthly,1308.07,Credit Card,2021-01-08,,Standard Plan
CUST01890,Quarterly,4094.38,UPI,2024-01-07,,Standard Plan
CUST01891,Monthly,2786.08,Debit Card,2022-04-29,,Premium Plan
CUST01892,Quarterly,885.84,Net Banking,2024-08-19,,Standard Plan
CUST01893,Monthly,2403.14,Credit Card,2024-06-13,2026-02-12,Premium Plan
CUST01894,Annual,489.32,Credit Card,2022-04-24,,Premium Plan
CUST01895,Monthly,337.14,Net Banking,2023-04-17,,Basic Plan
CUST01896,Monthly,1861.11,Net Banking,2024-10-11,,Basic Plan
CUST01897,Monthly,2666.29,Auto Pay,2022-06-01,2026-07-04,Basic Plan
CUST01898,Monthly,1079.89,Net Banking,2023-05-05,2026-06-09,Basic Plan
CUST01899,Annual,665.31,Auto Pay,2021-06-03,,Basic Plan
CUST01900,Quarterly,2166.91,UPI,2025-10-09,,Standard Plan
CUST01901,Monthly,4725.43,Net Banking,2025-11-12,2026-03-17,Standard Plan
CUST01902,Quarterly,3928.05,Auto Pay,2023-01-10,2026-08-03,Premium Plan
CUST01903,Annual,564.13,UPI,2024-09-10,,Standard Plan
CUST01904,Annual,4912.2,Auto Pay,2024-05-28,,Standard Plan
CUST01905,Quarterly,4388.57,Net Banking,2024-07-02,,Premium Plan
CUST01906,Annual,395.31,Debit Card,2023-02-06,2026-08-28,Basic Plan
CUST01907,Annual,3511.02,Debit Card,2024-11-08,,Standard Plan
CUST01908,Quarterly,3127.63,Credit Card,2025-11-27,,Basic Plan
CUST01909,Monthly,3737.96,Credit Card,2024-06-19,,Basic Plan
CUST01910,Monthly,2499.53,Debit Card,2024-03-27,2026-04-03,Standard Plan
CUST01911,Monthly,357.91,Debit Card,2024-11-08,2026-07-14,Basic Plan
CUST01912,Annual,2100.32,Net Banking,2022-06-24,,Standard Plan
CUST01913,Monthly,4952.99,Auto Pay,2023-12-18,,Basic Plan
CUST01914,Monthly,3115.93,Credit Card,2021-05-11,,Premium Plan
CUST01915,Monthly,3237.21,Credit Card,2024-01-03,,Basic Plan
CUST01916,Annual,3172.4,Credit Card,2021-07-10,2026-05-16,Basic Plan
CUST01917,Monthly,1504.74,Credit Card,2022-12-15,2026-04-17,Basic Plan
CUST01918,Annual,2000.74,UPI,2022-04-15,,Basic Plan
CUST01919,Quarterly,3879.82,Debit Card,2025-01-19,,Standard Plan
CUST01920,Monthly,929.71,Debit Card,2024-05-27,,Basic Plan
CUST01921,Monthly,3612.01,Net Banking,2023-05-27,2026-08-11,Standard Plan
CUST01922,Annual,2859.96,Auto Pay,2022-07-18,2026-04-11,Basic Plan
CUST01923,Annual,3648.02,Net Banking,2024-07-27,,Standard Plan
CUST01924,Monthly,788.37,UPI,2021-03-28,,Premium Plan
CUST01925,Quarterly,3127.57,Debit Card,2022-08-22,,Basic Plan
CUST01926,Monthly,1525.99,Debit Card,2021-08-01,2026-05-11,Basic Plan
CUST01927,Monthly,4704.93,Debit Card,2023-12-12,2026-04-22,Standard Plan
CUST01928,Monthly,717.67,Auto Pay,2025-04-03,,Standard Plan
CUST01929,Monthly,1636.41,UPI,2022-12-23,2026-08-22,Standard Plan
CUST01930,Monthly,3244.23,UPI,2024-10-19,,Basic Plan
CUST01931,Monthly,2371.15,Auto Pay,2023-08-25,,Standard Plan
CUST01932,Monthly,3071.27,Auto Pay,2023-02-13,,Standard Plan
CUST01933,Quarterly,3458.01,Net Banking,2024-04-20,,Standard Plan
CUST01934,Annual,3292.77,Credit Card,2023-01-20,,Basic Plan
CUST01935,Quarterly,4692.85,UPI,2023-03-30,,Premium Plan
CUST01936,Monthly,2330.2,Auto Pay,2025-01-05,2026-06-04,Standard Plan
CUST01937,Monthly,1815.12,Net Banking,2025-04-16,2026-08-14,Standard Plan
CUST01938,Quarterly,1864.62,UPI,2024-07-19,,Basic Plan
CUST01939,Monthly,1261.13,Debit Card,2023-05-23,2026-06-03,Premium Plan
CUST01940,Monthly,4923.47,Auto Pay,2023-04-03,2026-07-06,Basic Plan
CUST01941,Monthly,4153.15,Auto Pay,2021-07-07,2026-02-17,Standard Plan
CUST01942,Monthly,3225.57,Auto Pay,2025-08-30,,Basic Plan
CUST01943,Annual,4841.66,Credit Card,2022-11-11,,Basic Plan
CUST01944,Quarterly,359.96,Debit Card,2021-06-27,,Standard Plan
CUST01945,Annual,4332.54,Auto Pay,2025-01-21,,Basic Plan
CUST01946,Monthly,1443.17,Net Banking,2022-11-02,,Basic Plan
CUST01947,Annual,4341.24,UPI,2023-05-22,,Basic Plan
CUST01948,Quarterly,4791.46,Credit Card,2025-06-18,2026-05-03,Basic Plan
CUST01949,Monthly,1810.84,Net Banking,2021-06-09,2026-06-28,Standard Plan
CUST01950,Annual,3136.86,Net Banking,2025-08-29,,Basic Plan
CUST01951,Monthly,878.73,Debit Card,2025-12-18,2026-02-25,Standard Plan
CUST01952,Monthly,4971.33,Credit Card,2023-06-21,,Premium Plan
CUST01953,Quarterly,2677.14,Net Banking,2021-10-24,,Standard Plan
CUST01954,Annual,1901.87,Auto Pay,2021-08-05,,Standard Plan
CUST01955,Monthly,363.02,Auto Pay,2021-03-15,,Basic Plan
CUST01956,Quarterly,4855.59,Credit Card,2022-03-01,2026-01-15,Basic Plan
CUST01957,Annual,4779.6,Net Banking,2024-08-16,2026-08-03,Premium Plan
CUST01958,Annual,4168.37,Net Banking,2022-10-12,,Basic Plan
CUST01959,Annual,4660.04,Debit Card,2022-07-31,,Basic Plan
CUST01960,Quarterly,640.69,Auto Pay,2022-04-28,,Premium Plan
CUST01961,Monthly,736.54,UPI,2024-03-02,2026-07-16,Premium Plan
CUST01962,Monthly,3103.91,UPI,2022-03-27,,Basic Plan
CUST01963,Annual,2658.28,UPI,2025-12-26,,Basic Plan
CUST01964,Monthly,2507.5,Auto Pay,2025-03-17,,Basic Plan
CUST01965,Quarterly,895.55,Net Banking,2023-08-05,2026-07-09,Standard Plan
CUST01966,Monthly,334.44,Auto Pay,2021-05-19,,Standard Plan
CUST01967,Annual,2322.9,Debit Card,2024-11-03,,Premium Plan
CUST01968,Annual,1067.04,UPI,2021-05-17,,Basic Plan
CUST01969,Quarterly,1494.45,Auto Pay,2023-05-08,,Basic Plan
CUST01970,Quarterly,819.88,UPI,2025-04-03,,Standard Plan
CUST01971,Annual,2920.08,Credit Card,2024-04-23,,Basic Plan
CUST01972,Quarterly,3644.22,Credit Card,2021-01-17,,Standard Plan
CUST01973,Monthly,1618.08,Credit Card,2022-05-27,,Standard Plan
CUST01974,Monthly,4360.55,Net Banking,2022-04-11,,Standard Plan
CUST01975,Annual,2267.06,UPI,2022-11-15,,Basic Plan
CUST01976,Annual,4344.94,UPI,2022-02-16,2026-01-09,Standard Plan
CUST01977,Monthly,726.94,Auto Pay,2025-05-05,,Standard Plan
CUST01978,Quarterly,4530.7,Net Banking,2022-08-04,,Standard Plan
CUST01979,Monthly,589.92,Credit Card,2024-07-20,2026-08-28,Standard Plan
CUST01980,Monthly,1522.95,Credit Card,2021-12-10,2026-01-14,Standard Plan
CUST01981,Annual,2151.47,Auto Pay,2021-02-22,,Basic Plan
CUST01982,Monthly,396.48,UPI,2021-08-28,2026-07-02,Basic Plan
CUST01983,Annual,4243.53,Debit Card,2025-01-06,,Standard Plan
CUST01984,Monthly,2073.38,Credit Card,2024-07-03,,Standard Plan
CUST01985,Monthly,1697.24,Credit Card,2025-12-30,,Basic Plan
CUST01986,Monthly,4590.67,Net Banking,2021-09-29,2026-07-12,Standard Plan
CUST01987,Annual,3328.07,Net Banking,2021-05-21,,Basic Plan
CUST01988,Annual,1547.32,Debit Card,2022-01-24,,Standard Plan
CUST01989,Annual,1478.22,UPI,2023-07-22,2026-08-22,Standard Plan
CUST01990,Monthly,3261.23,Net Banking,2025-07-25,2026-03-29,Standard Plan
CUST01991,Quarterly,2751.96,Net Banking,2025-04-17,2026-08-03,Basic Plan
CUST01992,Monthly,3379.86,Credit Card,2024-05-21,,Basic Plan
CUST01993,Monthly,2715.6,Debit Card,2021-08-10,,Basic Plan
CUST01994,Annual,2097.8,Debit Card,2024-06-24,,Basic Plan
CUST01995,Annual,3487.71,Net Banking,2024-11-02,,Basic Plan
CUST01996,Monthly,2669.66,Net Banking,2022-05-04,,Standard Plan
CUST01997,Monthly,4044.06,Credit Card,2022-09-19,2026-05-19,Basic Plan
CUST01998,Annual,4977.92,Credit Card,2024-11-03,2026-07-31,Basic Plan
CUST01999,Monthly,2278.84,Credit Card,2021-09-10,,Basic Plan
CUST02000,Monthly,3668.18,UPI,2023-05-30,2026-06-01,Standard Plan
CUST02001,Monthly,3041.06,Auto Pay,2024-08-27,2026-08-19,Basic Plan
CUST02002,Quarterly,4695.26,Credit Card,2023-11-05,,Basic Plan
CUST02003,Monthly,1867.71,UPI,2024-10-23,,Premium Plan
CUST02004,Monthly,4170.39,UPI,2023-04-02,,Basic Plan
CUST02005,Annual,2620.0,Net Banking,2023-04-05,,Standard Plan
CUST02006,Quarterly,2466.7,Net Banking,2023-03-09,,Basic Plan
CUST02007,Monthly,2835.34,Credit Card,2023-05-16,,Standard Plan
CUST02008,Monthly,3044.19,Net Banking,2024-12-14,,Standard Plan
CUST02009,Annual,3962.03,Net Banking,2024-12-16,,Basic Plan
CUST02010,Monthly,4306.73,Auto Pay,2023-08-07,2026-05-30,Basic Plan
CUST02011,Quarterly,4151.73,Net Banking,2023-12-12,,Basic Plan
CUST02012,Annual,1429.33,Debit Card,2024-05-31,,Standard Plan
CUST02013,Monthly,344.61,Auto Pay,2025-06-01,2026-02-14,Basic Plan
CUST02014,Annual,2565.4,UPI,2025-02-12,,Standard Plan
CUST02015,Quarterly,4290.22,Credit Card,2023-01-18,2026-05-16,Basic Plan
CUST02016,Monthly,2700.27,UPI,2023-12-06,2026-03-25,Standard Plan
CUST02017,Annual,3127.33,Net Banking,2024-11-04,,Basic Plan
CUST02018,Annual,2518.7,UPI,2023-05-01,,Basic Plan
CUST02019,Quarterly,1161.85,Auto Pay,2022-09-30,,Premium Plan
CUST02020,Monthly,1692.22,Debit Card,2025-03-13,,Basic Plan
CUST02021,Quarterly,4688.79,Credit Card,2023-07-10,,Standard Plan
CUST02022,Monthly,3767.46,Net Banking,2023-03-29,2026-05-30,Standard Plan
CUST02023,Monthly,4916.36,Credit Card,2024-11-01,2026-05-06,Basic Plan
CUST02024,Monthly,1873.29,Net Banking,2023-10-06,,Premium Plan
CUST02025,Monthly,2319.92,Credit Card,2022-11-14,,Basic Plan
CUST02026,Quarterly,4150.0,UPI,2021-05-19,,Premium Plan
CUST02027,Quarterly,1524.83,Auto Pay,2024-02-05,2026-05-29,Basic Plan
CUST02028,Annual,3263.67,Auto Pay,2024-05-15,,Basic Plan
CUST02029,Monthly,3566.26,Net Banking,2022-11-08,2026-07-09,Basic Plan
CUST02030,Quarterly,4309.84,Debit Card,2024-03-14,,Basic Plan
CUST02031,Monthly,742.26,Auto Pay,2023-10-25,2026-07-28,Standard Plan
CUST02032,Monthly,4186.8,UPI,2021-07-08,,Standard Plan
CUST02033,Annual,3347.93,Net Banking,2024-07-25,,Standard Plan
CUST02034,Monthly,4992.21,Net Banking,2024-01-26,,Standard Plan
CUST02035,Monthly,539.48,Credit Card,2022-09-25,2026-08-28,Standard Plan
CUST02036,Quarterly,3977.06,Auto Pay,2024-07-30,,Basic Plan
CUST02037,Quarterly,3787.93,Net Banking,2025-12-24,,Standard Plan
CUST02038,Monthly,4023.14,UPI,2021-11-03,2026-02-16,Standard Plan
CUST02039,Annual,1940.62,Auto Pay,2023-07-28,,Basic Plan
CUST02040,Monthly,2481.75,Net Banking,2021-03-02,,Premium Plan
CUST02041,Monthly,1606.49,UPI,2025-12-24,,Standard Plan
CUST02042,Quarterly,3517.36,UPI,2025-06-23,2026-04-14,Basic Plan
CUST02043,Annual,3797.26,Debit Card,2021-07-05,2026-03-26,Basic Plan
CUST02044,Monthly,1865.97,Net Banking,2022-12-19,2026-03-30,Standard Plan
CUST02045,Monthly,1214.01,Net Banking,2024-11-02,2026-02-10,Basic Plan
CUST02046,Quarterly,2546.57,Net Banking,2024-07-09,,Basic Plan
CUST02047,Monthly,1187.35,Credit Card,2021-06-23,,Basic Plan
CUST02048,Quarterly,2323.81,UPI,2023-03-01,,Standard Plan
CUST02049,Monthly,3332.31,UPI,2021-02-14,,Standard Plan
CUST02050,Monthly,3323.05,Credit Card,2023-10-25,2026-05-21,Basic Plan
CUST02051,Monthly,4873.09,UPI,2021-09-24,,Premium Plan
CUST02052,Annual,3942.37,Debit Card,2022-03-11,,Standard Plan
CUST02053,Monthly,4445.01,Credit Card,2025-11-10,2026-04-09,Standard Plan
CUST02054,Monthly,1366.69,Auto Pay,2022-01-28,,Basic Plan
CUST02055,Annual,2049.4,Net Banking,2023-09-15,,Basic Plan
CUST02056,Monthly,767.85,Auto Pay,2023-01-15,,Standard Plan
CUST02057,Quarterly,2118.52,Auto Pay,2024-01-14,,Basic Plan
CUST02058,Monthly,2309.38,Auto Pay,2024-05-24,,Premium Plan
CUST02059,Annual,4687.79,UPI,2023-08-08,,Basic Plan
CUST02060,Quarterly,2987.07,Debit Card,2021-09-02,2026-05-08,Basic Plan
CUST02061,Annual,1886.86,Auto Pay,2021-06-08,,Standard Plan
CUST02062,Quarterly,1944.82,Auto Pay,2022-03-14,,Standard Plan
CUST02063,Quarterly,447.27,Auto Pay,2025-04-16,,Standard Plan
CUST02064,Annual,2665.33,Debit Card,2023-08-14,,Basic Plan
CUST02065,Quarterly,3742.88,Auto Pay,2024-10-20,,Standard Plan
CUST02066,Monthly,1638.09,UPI,2024-04-13,2026-06-27,Basic Plan
CUST02067,Monthly,4470.25,Auto Pay,2025-12-26,,Basic Plan
CUST02068,Annual,4721.43,Auto Pay,2024-04-04,,Standard Plan
CUST02069,Quarterly,2852.78,Credit Card,2023-06-30,,Standard Plan
CUST02070,Quarterly,3932.93,UPI,2023-10-21,2026-01-05,Premium Plan
CUST02071,Monthly,3490.73,Credit Card,2021-02-06,,Standard Plan
CUST02072,Monthly,2998.63,Debit Card,2022-11-25,,Basic Plan
CUST02073,Annual,4032.91,Auto Pay,2022-11-25,,Basic Plan
CUST02074,Annual,2532.69,Credit Card,2025-07-24,,Basic Plan
CUST02075,Monthly,1641.05,Net Banking,2023-11-15,,Basic Plan
CUST02076,Quarterly,4269.74,Debit Card,2024-08-06,,Premium Plan
CUST02077,Quarterly,2788.41,UPI,2022-12-21,,Basic Plan
CUST02078,Quarterly,599.44,Credit Card,2021-06-22,,Standard Plan
CUST02079,Quarterly,993.09,Auto Pay,2021-11-10,2026-01-31,Basic Plan
CUST02080,Monthly,2381.11,UPI,2023-11-28,2026-08-29,Standard Plan
CUST02081,Annual,3561.73,Net Banking,2023-01-28,2026-08-11,Basic Plan
CUST02082,Quarterly,2762.47,Net Banking,2023-03-10,,Basic Plan
CUST02083,Monthly,879.14,Debit Card,2021-01-19,2026-02-10,Basic Plan
CUST02084,Monthly,1306.74,Debit Card,2024-09-11,,Standard Plan
CUST02085,Monthly,3950.88,Credit Card,2023-03-04,,Basic Plan
CUST02086,Quarterly,1663.43,Net Banking,2023-12-06,,Standard Plan
CUST02087,Annual,4316.54,Credit Card,2021-02-12,2026-08-21,Basic Plan
CUST02088,Monthly,3495.49,Credit Card,2023-02-21,2026-07-20,Basic Plan
CUST02089,Annual,839.35,Auto Pay,2021-08-31,,Basic Plan
CUST02090,Monthly,1231.94,Net Banking,2021-11-30,2026-08-13,Premium Plan
CUST02091,Monthly,3884.07,UPI,2025-05-10,2026-05-13,Basic Plan
CUST02092,Monthly,901.2,Auto Pay,2025-09-30,,Premium Plan
CUST02093,Annual,1523.26,Debit Card,2025-01-28,,Premium Plan
CUST02094,Monthly,555.33,UPI,2024-09-06,,Basic Plan
CUST02095,Quarterly,4069.81,Credit Card,2022-07-26,,Standard Plan
CUST02096,Quarterly,3260.22,Net Banking,2023-07-01,2026-07-04,Premium Plan
CUST02097,Monthly,4168.09,Credit Card,2022-03-25,2026-02-27,Basic Plan
CUST02098,Monthly,2203.64,Credit Card,2025-11-13,,Basic Plan
CUST02099,Annual,1321.64,Credit Card,2024-05-09,,Standard Plan
CUST02100,Monthly,3822.82,Net Banking,2024-05-03,,Basic Plan
CUST02101,Quarterly,3782.78,UPI,2022-07-18,,Standard Plan
CUST02102,Monthly,2419.46,Credit Card,2025-11-25,2026-05-26,Standard Plan
CUST02103,Quarterly,1460.79,Auto Pay,2022-06-14,2026-07-06,Basic Plan
CUST02104,Annual,2474.64,Credit Card,2025-07-26,,Standard Plan
CUST02105,Annual,1058.62,Net Banking,2021-08-21,,Standard Plan
CUST02106,Monthly,1110.42,Credit Card,2025-01-28,,Standard Plan
CUST02107,Annual,3291.47,Debit Card,2025-12-28,,Standard Plan
CUST02108,Monthly,1471.49,Credit Card,2021-01-19,,Standard Plan
CUST02109,Annual,4107.2,Net Banking,2024-06-26,,Basic Plan
CUST02110,Annual,2027.25,Net Banking,2025-05-13,,Basic Plan
CUST02111,Annual,4559.48,Debit Card,2021-01-30,,Basic Plan
CUST02112,Quarterly,3628.91,Debit Card,2024-10-24,,Standard Plan
CUST02113,Monthly,732.79,UPI,2024-03-01,2026-02-22,Basic Plan
CUST02114,Monthly,3227.48,Credit Card,2024-10-29,,Basic Plan
CUST02115,Monthly,822.64,UPI,2025-09-28,2026-03-19,Basic Plan
CUST02116,Quarterly,1290.21,Debit Card,2024-05-18,,Standard Plan
CUST02117,Monthly,4214.45,Debit Card,2022-11-14,,Basic Plan
CUST02118,Monthly,1758.57,Credit Card,2022-07-20,2026-08-18,Basic Plan
CUST02119,Monthly,4631.8,Net Banking,2022-10-10,,Standard Plan
CUST02120,Monthly,3468.08,Net Banking,2021-12-10,,Basic Plan
CUST02121,Quarterly,2929.45,Credit Card,2025-02-21,2026-08-21,Basic Plan
CUST02122,Annual,3254.75,Debit Card,2021-01-08,,Basic Plan
CUST02123,Monthly,3656.61,Auto Pay,2025-06-19,2026-05-28,Premium Plan
CUST02124,Monthly,455.51,Net Banking,2021-12-31,2026-05-19,Basic Plan
CUST02125,Quarterly,4811.64,Net Banking,2023-09-25,,Standard Plan
CUST02126,Annual,2636.08,Credit Card,2024-08-06,2026-04-23,Basic Plan
CUST02127,Monthly,697.44,UPI,2021-02-10,2026-03-04,Premium Plan
CUST02128,Monthly,3244.45,Debit Card,2024-10-16,,Basic Plan
CUST02129,Quarterly,4862.38,Credit Card,2022-05-14,,Standard Plan
CUST02130,Monthly,1230.52,Auto Pay,2021-02-02,,Premium Plan
CUST02131,Monthly,3691.38,Debit Card,2022-12-03,2026-06-11,Basic Plan
CUST02132,Quarterly,1189.96,Debit Card,2022-12-23,,Basic Plan
CUST02133,Monthly,4118.7,Net Banking,2024-12-14,2026-06-24,Basic Plan
CUST02134,Monthly,1795.71,Net Banking,2021-05-14,,Standard Plan
CUST02135,Monthly,1593.51,Auto Pay,2021-06-17,,Standard Plan
CUST02136,Annual,980.64,Auto Pay,2024-02-20,,Premium Plan
CUST02137,Monthly,3931.85,UPI,2023-06-02,,Basic Plan
CUST02138,Annual,2222.39,Credit Card,2025-10-03,,Standard Plan
CUST02139,Monthly,4290.49,UPI,2022-06-14,,Standard Plan
CUST02140,Annual,2973.87,Credit Card,2022-09-18,,Basic Plan
CUST02141,Monthly,2292.94,UPI,2024-10-21,,Standard Plan
CUST02142,Monthly,517.55,Net Banking,2021-03-10,,Standard Plan
CUST02143,Quarterly,1607.3,UPI,2023-05-02,,Basic Plan
CUST02144,Monthly,2436.87,Auto Pay,2021-01-29,,Basic Plan
CUST02145,Monthly,2382.85,Auto Pay,2021-07-10,2026-03-21,Basic Plan
CUST02146,Annual,2159.42,Net Banking,2021-11-13,,Standard Plan
CUST02147,Monthly,1323.88,Auto Pay,2021-08-16,,Standard Plan
CUST02148,Monthly,2866.84,Net Banking,2021-05-11,2026-06-20,Standard Plan
CUST02149,Monthly,3875.37,UPI,2023-12-03,,Basic Plan
CUST02150,Annual,1663.88,Auto Pay,2025-04-16,,Basic Plan
CUST02151,Monthly,1320.92,Debit Card,2024-02-02,2026-04-08,Basic Plan
CUST02152,Monthly,3662.21,Debit Card,2022-09-28,2026-05-31,Basic Plan
CUST02153,Monthly,617.66,Debit Card,2022-12-11,,Standard Plan
CUST02154,Quarterly,633.08,Credit Card,2024-03-09,2026-08-19,Basic Plan
CUST02155,Monthly,4876.52,Credit Card,2024-05-28,2026-07-08,Standard Plan
CUST02156,Annual,3240.71,Debit Card,2025-04-27,,Basic Plan
CUST02157,Monthly,826.2,Credit Card,2023-02-10,2026-08-13,Premium Plan
CUST02158,Annual,2714.06,Net Banking,2023-07-01,,Premium Plan
CUST02159,Monthly,394.42,Debit Card,2022-08-31,,Basic Plan
CUST02160,Annual,3373.91,Debit Card,2025-02-01,,Standard Plan
CUST02161,Monthly,4392.0,Credit Card,2025-05-12,,Basic Plan
CUST02162,Annual,1085.14,Debit Card,2021-02-02,,Basic Plan
CUST02163,Monthly,1689.6,Net Banking,2023-04-04,,Standard Plan
